party_id,party_number,party_name,party_type,tax_reference,country_code,province,city,industry_code,customer_size,risk_level,status,created_date,last_update_date
100000419,PTY100000419,苏州融信电子有限公司,ORGANIZATION,9144126733219705,CN,广东省,深圳市,供应链,KEY,MEDIUM,ACTIVE,2023-11-25 10:51:00,2023-11-25 10:51:00
100000420,PTY100000420,深圳嘉禾电子制造有限公司,ORGANIZATION,9144568916230541,CN,上海市,上海市,贸易,MEDIUM,LOW,ACTIVE,2026-02-14 04:51:00,2026-02-14 04:51:00
100000421,PTY100000421,苏州明川科技科技有限公司,ORGANIZATION,9144220548194158,CN,浙江省,杭州市,物流,LARGE,MEDIUM,ACTIVE,2024-03-22 08:08:00,2024-03-22 08:08:00
100000422,PTY100000422,北京华盛贸易科技有限公司,ORGANIZATION,9144690697479837,CN,浙江省,杭州市,供应链,KEY,MEDIUM,ACTIVE,2024-09-25 06:29:00,2024-09-25 06:29:00
100000423,PTY100000423,深圳恒越材料科技有限公司,ORGANIZATION,9144256596175741,CN,广东省,深圳市,物流,MEDIUM,HIGH,ACTIVE,2023-10-25 19:42:00,2023-10-25 19:42:00
100000424,PTY100000424,北京恒越科技有限公司,ORGANIZATION,9144182656842364,CN,广东省,深圳市,科技,KEY,LOW,ACTIVE,2025-03-21 19:55:00,2025-03-21 19:55:00
100000425,PTY100000425,北京云启医疗有限公司,ORGANIZATION,9144849143746837,CN,广东省,深圳市,材料,LARGE,LOW,ACTIVE,2026-03-19 11:07:00,2026-03-19 11:07:00
100000426,PTY100000426,杭州嘉禾物流贸易有限公司,ORGANIZATION,9144807177961476,CN,北京市,北京市,物流,KEY,LOW,ACTIVE,2024-12-06 08:40:00,2024-12-06 08:40:00
100000427,PTY100000427,周杰,ORGANIZATION,9144362132019361,CN,上海市,上海市,医疗,SMALL,LOW,ACTIVE,2025-09-05 03:01:00,2025-09-05 03:01:00
100000428,PTY100000428,孙超,ORGANIZATION,9144548099599573,CN,江苏省,苏州市,电子,MEDIUM,LOW,ACTIVE,2024-04-10 02:54:00,2024-04-10 02:54:00
100000429,PTY100000429,深圳嘉禾供应链科技有限公司,ORGANIZATION,9144784447347036,CN,浙江省,杭州市,物流,SMALL,MEDIUM,ACTIVE,2025-11-16 13:42:00,2025-11-16 13:42:00
100000430,PTY100000430,北京明川科技科技有限公司,ORGANIZATION,9144426134287055,CN,江苏省,苏州市,制造,SMALL,MEDIUM,ACTIVE,2024-12-20 13:50:00,2024-12-20 13:50:00
100000431,PTY100000431,北京远辰电子贸易有限公司,ORGANIZATION,9144501325298984,CN,江苏省,苏州市,贸易,LARGE,LOW,ACTIVE,2024-07-04 02:52:00,2024-07-04 02:52:00
100000432,PTY100000432,上海云启制造有限公司,ORGANIZATION,9144836424878972,CN,浙江省,杭州市,电子,LARGE,LOW,ACTIVE,2025-08-14 11:05:00,2025-08-14 11:05:00
100000433,PTY100000433,北京智联供应链供应链有限公司,ORGANIZATION,9144599411818127,CN,江苏省,苏州市,科技,MEDIUM,LOW,ACTIVE,2024-03-01 08:53:00,2024-03-01 08:53:00
100000434,PTY100000434,苏州智联材料科技有限公司,ORGANIZATION,9144173623203651,CN,广东省,深圳市,医疗,KEY,LOW,ACTIVE,2024-06-18 18:55:00,2024-06-18 18:55:00
100000435,PTY100000435,深圳智联贸易制造有限公司,ORGANIZATION,9144488423029582,CN,江苏省,苏州市,物流,SMALL,LOW,ACTIVE,2024-04-24 18:16:00,2024-04-24 18:16:00
100000436,PTY100000436,胡敏勇,ORGANIZATION,9144802009521109,CN,北京市,北京市,电子,SMALL,LOW,ACTIVE,2023-11-04 19:20:00,2023-11-04 19:20:00
100000437,PTY100000437,上海云启贸易制造有限公司,ORGANIZATION,9144488309654588,CN,江苏省,苏州市,贸易,KEY,LOW,ACTIVE,2024-06-04 09:34:00,2024-06-04 09:34:00
100000438,PTY100000438,北京智联医疗供应链有限公司,ORGANIZATION,9144774380416707,CN,上海市,上海市,物流,SMALL,LOW,ACTIVE,2025-12-14 21:19:00,2025-12-14 21:19:00
100000439,PTY100000439,杭州嘉禾材料贸易有限公司,ORGANIZATION,9144812193272218,CN,浙江省,杭州市,物流,SMALL,LOW,ACTIVE,2024-12-10 10:02:00,2024-12-10 10:02:00
100000440,PTY100000440,深圳智联科技有限公司,ORGANIZATION,9144312134286195,CN,江苏省,苏州市,物流,SMALL,LOW,ACTIVE,2024-08-22 10:45:00,2024-08-22 10:45:00
100000441,PTY100000441,北京嘉禾电子科技有限公司,ORGANIZATION,9144199184772531,CN,上海市,上海市,科技,KEY,LOW,ACTIVE,2025-10-19 13:47:00,2025-10-19 13:47:00
100000442,PTY100000442,陈雪,ORGANIZATION,9144988113461796,CN,浙江省,杭州市,物流,LARGE,MEDIUM,ACTIVE,2024-09-28 16:14:00,2024-09-28 16:14:00
100000443,PTY100000443,上海明川电子科技有限公司,ORGANIZATION,9144637303293741,CN,浙江省,杭州市,科技,KEY,LOW,ACTIVE,2025-03-25 17:35:00,2025-03-25 17:35:00
100000444,PTY100000444,杭州启元科技科技有限公司,ORGANIZATION,9144106642092952,CN,上海市,上海市,制造,LARGE,LOW,ACTIVE,2024-11-20 04:22:00,2024-11-20 04:22:00
100000445,PTY100000445,深圳嘉禾科技制造有限公司,ORGANIZATION,9144878886105937,CN,广东省,深圳市,医疗,KEY,LOW,ACTIVE,2024-11-22 17:55:00,2024-11-22 17:55:00
100000446,PTY100000446,苏州智联电子贸易有限公司,ORGANIZATION,9144593418115106,CN,上海市,上海市,物流,LARGE,MEDIUM,ACTIVE,2024-03-21 08:33:00,2024-03-21 08:33:00
100000447,PTY100000447,深圳融信医疗贸易有限公司,ORGANIZATION,9144569537340310,CN,上海市,上海市,制造,LARGE,LOW,ACTIVE,2025-12-03 18:09:00,2025-12-03 18:09:00
100000448,PTY100000448,杭州安拓贸易科技有限公司,ORGANIZATION,9144768796268300,CN,北京市,北京市,电子,KEY,LOW,ACTIVE,2025-12-15 06:43:00,2025-12-15 06:43:00
100000449,PTY100000449,吴斌雪,ORGANIZATION,9144961757986224,CN,江苏省,苏州市,科技,KEY,LOW,ACTIVE,2026-03-09 14:59:00,2026-03-09 14:59:00
100000450,PTY100000450,北京启元医疗制造有限公司,ORGANIZATION,9144643118293006,CN,北京市,北京市,电子,LARGE,MEDIUM,ACTIVE,2026-02-10 11:41:00,2026-02-10 11:41:00
100000451,PTY100000451,深圳嘉禾贸易贸易有限公司,ORGANIZATION,9144857328701251,CN,广东省,深圳市,物流,LARGE,HIGH,ACTIVE,2025-05-23 21:44:00,2025-05-23 21:44:00
100000452,PTY100000452,北京安拓电子贸易有限公司,ORGANIZATION,9144199754182498,CN,上海市,上海市,医疗,LARGE,LOW,ACTIVE,2024-01-29 00:30:00,2024-01-29 00:30:00
100000453,PTY100000453,深圳安拓科技科技有限公司,ORGANIZATION,9144752036145379,CN,浙江省,杭州市,贸易,LARGE,LOW,ACTIVE,2025-12-13 13:47:00,2025-12-13 13:47:00
100000454,PTY100000454,北京华盛供应链供应链有限公司,ORGANIZATION,9144259352153018,CN,江苏省,苏州市,材料,SMALL,LOW,ACTIVE,2023-10-22 05:19:00,2023-10-22 05:19:00
100000455,PTY100000455,苏州明川电子制造有限公司,ORGANIZATION,9144208962378329,CN,浙江省,杭州市,科技,KEY,LOW,ACTIVE,2026-02-04 09:43:00,2026-02-04 09:43:00
100000456,PTY100000456,北京明川科技科技有限公司,ORGANIZATION,9144684398364636,CN,浙江省,杭州市,电子,LARGE,HIGH,ACTIVE,2024-08-18 15:45:00,2024-08-18 15:45:00
100000457,PTY100000457,杭州嘉禾贸易制造有限公司,ORGANIZATION,9144913796480365,CN,江苏省,苏州市,医疗,MEDIUM,MEDIUM,ACTIVE,2024-10-31 01:21:00,2024-10-31 01:21:00
100000458,PTY100000458,北京恒越科技科技有限公司,ORGANIZATION,9144616459124717,CN,广东省,深圳市,电子,SMALL,HIGH,ACTIVE,2024-11-30 06:00:00,2024-11-30 06:00:00
100000459,PTY100000459,苏州安拓材料制造有限公司,ORGANIZATION,9144432227000554,CN,江苏省,苏州市,贸易,KEY,HIGH,ACTIVE,2024-12-16 23:08:00,2024-12-16 23:08:00
100000460,PTY100000460,杭州恒越材料有限公司,ORGANIZATION,9144845721821595,CN,北京市,北京市,材料,MEDIUM,LOW,ACTIVE,2025-09-13 11:20:00,2025-09-13 11:20:00
100000461,PTY100000461,深圳华盛贸易贸易有限公司,ORGANIZATION,9144261858104734,CN,北京市,北京市,材料,MEDIUM,LOW,ACTIVE,2026-03-22 08:01:00,2026-03-22 08:01:00
100000462,PTY100000462,李涛琳,ORGANIZATION,9144251403753862,CN,北京市,北京市,贸易,LARGE,LOW,ACTIVE,2024-05-23 23:57:00,2024-05-23 23:57:00
100000463,PTY100000463,深圳启元供应链有限公司,ORGANIZATION,9144754132206424,CN,江苏省,苏州市,医疗,MEDIUM,LOW,ACTIVE,2025-12-20 15:02:00,2025-12-20 15:02:00
100000464,PTY100000464,杭州启元医疗有限公司,ORGANIZATION,9144676120942545,CN,北京市,北京市,材料,LARGE,LOW,ACTIVE,2023-10-16 10:54:00,2023-10-16 10:54:00
100000465,PTY100000465,王斌敏,ORGANIZATION,9144157094474253,CN,江苏省,苏州市,物流,MEDIUM,LOW,ACTIVE,2024-09-20 05:04:00,2024-09-20 05:04:00
100000466,PTY100000466,深圳恒越电子制造有限公司,ORGANIZATION,9144158913857591,CN,江苏省,苏州市,供应链,MEDIUM,LOW,ACTIVE,2024-05-09 07:13:00,2024-05-09 07:13:00
100000467,PTY100000467,上海嘉禾电子有限公司,ORGANIZATION,9144657627314065,CN,上海市,上海市,材料,KEY,LOW,ACTIVE,2025-12-14 08:59:00,2025-12-14 08:59:00
100000468,PTY100000468,上海安拓电子供应链有限公司,ORGANIZATION,9144913945759134,CN,广东省,深圳市,供应链,KEY,LOW,ACTIVE,2024-05-26 16:50:00,2024-05-26 16:50:00
100000469,PTY100000469,深圳安拓物流供应链有限公司,ORGANIZATION,9144808815991529,CN,江苏省,苏州市,材料,SMALL,LOW,ACTIVE,2026-03-19 05:41:00,2026-03-19 05:41:00
100000470,PTY100000470,上海嘉禾贸易贸易有限公司,ORGANIZATION,9144887952474229,CN,广东省,深圳市,制造,LARGE,LOW,ACTIVE,2024-03-24 05:39:00,2024-03-24 05:39:00
100000471,PTY100000471,上海远辰医疗科技有限公司,ORGANIZATION,9144130257740247,CN,上海市,上海市,制造,MEDIUM,LOW,ACTIVE,2023-12-02 11:56:00,2023-12-02 11:56:00
100000472,PTY100000472,杭州智联物流有限公司,ORGANIZATION,9144767327632098,CN,江苏省,苏州市,科技,MEDIUM,LOW,ACTIVE,2026-01-15 09:12:00,2026-01-15 09:12:00
100000473,PTY100000473,苏州嘉禾供应链科技有限公司,ORGANIZATION,9144135233934345,CN,上海市,上海市,制造,SMALL,LOW,ACTIVE,2024-06-24 02:54:00,2024-06-24 02:54:00
100000474,PTY100000474,杭州华盛材料贸易有限公司,ORGANIZATION,9144723074632031,CN,上海市,上海市,电子,MEDIUM,LOW,ACTIVE,2025-01-05 10:20:00,2025-01-05 10:20:00
100000475,PTY100000475,苏州启元物流制造有限公司,ORGANIZATION,9144652381101283,CN,浙江省,杭州市,医疗,KEY,LOW,ACTIVE,2025-07-26 07:01:00,2025-07-26 07:01:00
100000476,PTY100000476,苏州云启制造科技有限公司,ORGANIZATION,9144871419083369,CN,江苏省,苏州市,科技,LARGE,LOW,ACTIVE,2026-01-15 05:03:00,2026-01-15 05:03:00
100000477,PTY100000477,深圳明川科技供应链有限公司,ORGANIZATION,9144164129215558,CN,江苏省,苏州市,科技,MEDIUM,LOW,ACTIVE,2023-11-11 16:59:00,2023-11-11 16:59:00
100000478,PTY100000478,北京融信制造有限公司,ORGANIZATION,9144199780823802,CN,上海市,上海市,科技,MEDIUM,LOW,ACTIVE,2025-01-07 22:45:00,2025-01-07 22:45:00
100000479,PTY100000479,杭州安拓制造制造有限公司,ORGANIZATION,9144235968282880,CN,江苏省,苏州市,电子,SMALL,LOW,ACTIVE,2024-07-18 11:30:00,2024-07-18 11:30:00
100000480,PTY100000480,苏州融信医疗科技有限公司,ORGANIZATION,9144407030924184,CN,江苏省,苏州市,电子,MEDIUM,LOW,ACTIVE,2025-02-03 01:21:00,2025-02-03 01:21:00
100000481,PTY100000481,赵雪,ORGANIZATION,9144428067540684,CN,广东省,深圳市,电子,SMALL,LOW,ACTIVE,2025-06-27 15:23:00,2025-06-27 15:23:00
100000482,PTY100000482,北京融信科技制造有限公司,ORGANIZATION,9144133317144586,CN,江苏省,苏州市,贸易,KEY,LOW,ACTIVE,2025-07-05 05:47:00,2025-07-05 05:47:00
100000483,PTY100000483,上海安拓物流贸易有限公司,ORGANIZATION,9144242757097552,CN,上海市,上海市,科技,LARGE,MEDIUM,ACTIVE,2024-12-07 00:01:00,2024-12-07 00:01:00
100000484,PTY100000484,苏州启元医疗贸易有限公司,ORGANIZATION,9144119167254787,CN,江苏省,苏州市,材料,SMALL,LOW,ACTIVE,2023-11-14 18:32:00,2023-11-14 18:32:00
100000485,PTY100000485,上海融信贸易有限公司,ORGANIZATION,9144259663241645,CN,江苏省,苏州市,科技,MEDIUM,LOW,ACTIVE,2025-11-20 16:20:00,2025-11-20 16:20:00
100000486,PTY100000486,苏州启元科技制造有限公司,ORGANIZATION,9144658831863893,CN,广东省,深圳市,电子,MEDIUM,LOW,ACTIVE,2026-01-10 07:32:00,2026-01-10 07:32:00
100000487,PTY100000487,苏州华盛贸易制造有限公司,ORGANIZATION,9144128309106281,CN,江苏省,苏州市,电子,MEDIUM,HIGH,ACTIVE,2025-10-17 12:58:00,2025-10-17 12:58:00
100000488,PTY100000488,陈艳,ORGANIZATION,9144765940827514,CN,广东省,深圳市,材料,KEY,LOW,ACTIVE,2025-11-26 07:09:00,2025-11-26 07:09:00
100000489,PTY100000489,苏州明川供应链供应链有限公司,ORGANIZATION,9144818815592166,CN,北京市,北京市,材料,MEDIUM,MEDIUM,ACTIVE,2024-10-29 21:02:00,2024-10-29 21:02:00
100000490,PTY100000490,杭州华盛医疗制造有限公司,ORGANIZATION,9144318066849712,CN,广东省,深圳市,制造,KEY,LOW,ACTIVE,2025-10-30 05:29:00,2025-10-30 05:29:00
100000491,PTY100000491,深圳智联科技科技有限公司,ORGANIZATION,9144712878641987,CN,浙江省,杭州市,供应链,LARGE,HIGH,ACTIVE,2025-04-02 19:35:00,2025-04-02 19:35:00
100000492,PTY100000492,北京安拓物流制造有限公司,ORGANIZATION,9144748573492614,CN,浙江省,杭州市,贸易,KEY,MEDIUM,ACTIVE,2024-08-04 07:55:00,2024-08-04 07:55:00
100000493,PTY100000493,苏州云启物流制造有限公司,ORGANIZATION,9144668784828193,CN,江苏省,苏州市,医疗,LARGE,LOW,ACTIVE,2024-03-08 00:47:00,2024-03-08 00:47:00
100000494,PTY100000494,苏州华盛电子科技有限公司,ORGANIZATION,9144696530775578,CN,浙江省,杭州市,供应链,SMALL,LOW,ACTIVE,2024-10-26 18:59:00,2024-10-26 18:59:00
100000495,PTY100000495,苏州明川电子供应链有限公司,ORGANIZATION,9144981987516510,CN,北京市,北京市,电子,MEDIUM,MEDIUM,ACTIVE,2025-06-18 00:18:00,2025-06-18 00:18:00
100000496,PTY100000496,苏州云启物流有限公司,ORGANIZATION,9144799861409925,CN,上海市,上海市,科技,MEDIUM,HIGH,ACTIVE,2024-05-23 03:58:00,2024-05-23 03:58:00
100000497,PTY100000497,苏州远辰供应链有限公司,ORGANIZATION,9144296322914343,CN,浙江省,杭州市,科技,KEY,HIGH,ACTIVE,2024-09-05 04:47:00,2024-09-05 04:47:00
100000498,PTY100000498,杭州启元材料供应链有限公司,ORGANIZATION,9144940761155967,CN,北京市,北京市,医疗,KEY,MEDIUM,ACTIVE,2025-06-01 20:46:00,2025-06-01 20:46:00
100000499,PTY100000499,北京远辰材料供应链有限公司,ORGANIZATION,9144948523434053,CN,浙江省,杭州市,贸易,LARGE,LOW,ACTIVE,2025-08-22 10:57:00,2025-08-22 10:57:00
100000500,PTY100000500,杭州恒越科技制造有限公司,ORGANIZATION,9144772649018684,CN,浙江省,杭州市,贸易,MEDIUM,LOW,ACTIVE,2024-01-22 03:53:00,2024-01-22 03:53:00
100000501,PTY100000501,上海明川科技贸易有限公司,ORGANIZATION,9144981714641435,CN,上海市,上海市,制造,LARGE,LOW,ACTIVE,2025-02-18 01:46:00,2025-02-18 01:46:00
100000502,PTY100000502,北京安拓科技科技有限公司,ORGANIZATION,9144515684345040,CN,广东省,深圳市,物流,MEDIUM,LOW,ACTIVE,2024-02-22 20:08:00,2024-02-22 20:08:00
100000503,PTY100000503,陈静,ORGANIZATION,9144430813121266,CN,浙江省,杭州市,医疗,KEY,MEDIUM,ACTIVE,2025-01-19 07:13:00,2025-01-19 07:13:00
100000504,PTY100000504,北京启元供应链供应链有限公司,ORGANIZATION,9144594386402457,CN,北京市,北京市,供应链,SMALL,LOW,ACTIVE,2024-02-08 06:15:00,2024-02-08 06:15:00
100000505,PTY100000505,深圳明川制造科技有限公司,ORGANIZATION,9144673264380329,CN,北京市,北京市,供应链,SMALL,MEDIUM,ACTIVE,2025-02-11 04:07:00,2025-02-11 04:07:00
100000506,PTY100000506,深圳启元供应链贸易有限公司,ORGANIZATION,9144631325543031,CN,上海市,上海市,电子,SMALL,MEDIUM,ACTIVE,2025-08-01 13:31:00,2025-08-01 13:31:00
100000507,PTY100000507,深圳云启物流供应链有限公司,ORGANIZATION,9144230123554834,CN,上海市,上海市,物流,LARGE,LOW,ACTIVE,2025-01-26 12:00:00,2025-01-26 12:00:00
100000508,PTY100000508,上海嘉禾贸易贸易有限公司,ORGANIZATION,9144250013937621,CN,北京市,北京市,制造,KEY,LOW,ACTIVE,2024-02-25 00:06:00,2024-02-25 00:06:00
100000509,PTY100000509,深圳融信材料制造有限公司,ORGANIZATION,9144478927911393,CN,上海市,上海市,科技,MEDIUM,LOW,ACTIVE,2024-06-17 06:04:00,2024-06-17 06:04:00
100000510,PTY100000510,杭州明川制造有限公司,ORGANIZATION,9144944583114318,CN,江苏省,苏州市,物流,LARGE,MEDIUM,ACTIVE,2025-11-21 07:23:00,2025-11-21 07:23:00
100000511,PTY100000511,赵涛倩,ORGANIZATION,9144584503382460,CN,浙江省,杭州市,物流,KEY,LOW,ACTIVE,2026-02-05 19:28:00,2026-02-05 19:28:00
100000512,PTY100000512,上海恒越电子贸易有限公司,ORGANIZATION,9144638767770645,CN,浙江省,杭州市,医疗,SMALL,MEDIUM,ACTIVE,2023-11-21 10:25:00,2023-11-21 10:25:00
100000513,PTY100000513,杭州华盛供应链供应链有限公司,ORGANIZATION,9144462110370769,CN,广东省,深圳市,电子,LARGE,LOW,ACTIVE,2025-09-12 23:23:00,2025-09-12 23:23:00
100000514,PTY100000514,吴婷,ORGANIZATION,9144922372198985,CN,广东省,深圳市,电子,SMALL,HIGH,ACTIVE,2024-12-20 08:49:00,2024-12-20 08:49:00
100000515,PTY100000515,深圳云启材料有限公司,ORGANIZATION,9144842330437323,CN,上海市,上海市,贸易,MEDIUM,LOW,ACTIVE,2024-03-05 23:39:00,2024-03-05 23:39:00
100000516,PTY100000516,上海远辰医疗有限公司,ORGANIZATION,9144439316264993,CN,广东省,深圳市,医疗,LARGE,LOW,ACTIVE,2025-02-04 18:20:00,2025-02-04 18:20:00
100000517,PTY100000517,杭州明川制造制造有限公司,ORGANIZATION,9144898336488151,CN,广东省,深圳市,供应链,LARGE,LOW,ACTIVE,2025-03-12 09:55:00,2025-03-12 09:55:00
100000518,PTY100000518,杭州华盛贸易供应链有限公司,ORGANIZATION,9144199920460546,CN,浙江省,杭州市,材料,LARGE,LOW,ACTIVE,2025-07-08 01:32:00,2025-07-08 01:32:00
100000519,PTY100000519,上海嘉禾物流制造有限公司,ORGANIZATION,9144199939379757,CN,江苏省,苏州市,供应链,LARGE,LOW,ACTIVE,2024-09-12 00:10:00,2024-09-12 00:10:00
100000520,PTY100000520,苏州恒越物流贸易有限公司,ORGANIZATION,9144621500975371,CN,江苏省,苏州市,贸易,LARGE,HIGH,ACTIVE,2023-10-22 23:50:00,2023-10-22 23:50:00
100000521,PTY100000521,上海安拓物流供应链有限公司,ORGANIZATION,9144144238907463,CN,浙江省,杭州市,供应链,SMALL,LOW,ACTIVE,2024-11-21 02:35:00,2024-11-21 02:35:00
100000522,PTY100000522,上海嘉禾制造科技有限公司,ORGANIZATION,9144282089407141,CN,广东省,深圳市,材料,SMALL,LOW,ACTIVE,2025-11-06 12:31:00,2025-11-06 12:31:00
100000523,PTY100000523,杭州远辰贸易有限公司,ORGANIZATION,9144619316663592,CN,江苏省,苏州市,物流,KEY,LOW,ACTIVE,2025-02-20 01:47:00,2025-02-20 01:47:00
100000524,PTY100000524,北京华盛物流贸易有限公司,ORGANIZATION,9144475218137406,CN,北京市,北京市,科技,KEY,LOW,ACTIVE,2025-09-29 16:37:00,2025-09-29 16:37:00
100000525,PTY100000525,杭州智联制造制造有限公司,ORGANIZATION,9144669866310108,CN,北京市,北京市,电子,KEY,LOW,ACTIVE,2025-09-28 18:35:00,2025-09-28 18:35:00
100000526,PTY100000526,上海智联材料有限公司,ORGANIZATION,9144761923001204,CN,北京市,北京市,材料,LARGE,LOW,ACTIVE,2025-07-09 00:20:00,2025-07-09 00:20:00
100000527,PTY100000527,北京明川制造有限公司,ORGANIZATION,9144578695534285,CN,上海市,上海市,科技,KEY,LOW,ACTIVE,2024-07-09 00:05:00,2024-07-09 00:05:00
100000528,PTY100000528,苏州云启医疗科技有限公司,ORGANIZATION,9144491321699988,CN,北京市,北京市,科技,KEY,LOW,ACTIVE,2024-06-17 22:22:00,2024-06-17 22:22:00
100000529,PTY100000529,北京华盛供应链贸易有限公司,ORGANIZATION,9144991797622613,CN,广东省,深圳市,电子,KEY,LOW,ACTIVE,2025-10-31 04:14:00,2025-10-31 04:14:00
100000530,PTY100000530,深圳智联电子科技有限公司,ORGANIZATION,9144338254370338,CN,江苏省,苏州市,物流,LARGE,LOW,ACTIVE,2026-02-08 12:24:00,2026-02-08 12:24:00
100000531,PTY100000531,北京嘉禾科技供应链有限公司,ORGANIZATION,9144345763713877,CN,江苏省,苏州市,科技,LARGE,LOW,ACTIVE,2024-06-18 13:54:00,2024-06-18 13:54:00
100000532,PTY100000532,北京安拓科技制造有限公司,ORGANIZATION,9144866790133642,CN,江苏省,苏州市,制造,KEY,LOW,ACTIVE,2024-02-29 08:47:00,2024-02-29 08:47:00
100000533,PTY100000533,上海恒越医疗制造有限公司,ORGANIZATION,9144489228254993,CN,北京市,北京市,物流,KEY,MEDIUM,ACTIVE,2024-06-29 05:50:00,2024-06-29 05:50:00
100000534,PTY100000534,上海明川电子供应链有限公司,ORGANIZATION,9144549039132973,CN,广东省,深圳市,贸易,MEDIUM,LOW,ACTIVE,2024-02-04 00:35:00,2024-02-04 00:35:00
100000535,PTY100000535,上海智联供应链供应链有限公司,ORGANIZATION,9144938953377368,CN,北京市,北京市,材料,MEDIUM,LOW,ACTIVE,2025-02-14 15:00:00,2025-02-14 15:00:00
100000536,PTY100000536,杭州华盛电子贸易有限公司,ORGANIZATION,9144853646130026,CN,北京市,北京市,电子,LARGE,LOW,ACTIVE,2025-10-11 05:20:00,2025-10-11 05:20:00
100000537,PTY100000537,杭州远辰材料科技有限公司,ORGANIZATION,9144764361308567,CN,江苏省,苏州市,材料,MEDIUM,LOW,ACTIVE,2024-12-13 09:45:00,2024-12-13 09:45:00
100000538,PTY100000538,深圳云启科技供应链有限公司,ORGANIZATION,9144886498628775,CN,北京市,北京市,科技,KEY,MEDIUM,ACTIVE,2025-07-07 01:26:00,2025-07-07 01:26:00
100000539,PTY100000539,上海安拓物流有限公司,ORGANIZATION,9144256078401277,CN,江苏省,苏州市,供应链,KEY,LOW,ACTIVE,2025-03-20 10:18:00,2025-03-20 10:18:00
100000540,PTY100000540,苏州启元材料制造有限公司,ORGANIZATION,9144415773637626,CN,江苏省,苏州市,科技,MEDIUM,MEDIUM,ACTIVE,2024-02-10 19:51:00,2024-02-10 19:51:00
100000541,PTY100000541,北京启元制造科技有限公司,ORGANIZATION,9144260214978523,CN,江苏省,苏州市,科技,LARGE,LOW,ACTIVE,2026-03-02 17:23:00,2026-03-02 17:23:00
100000542,PTY100000542,上海恒越贸易供应链有限公司,ORGANIZATION,9144520464987226,CN,北京市,北京市,科技,SMALL,MEDIUM,ACTIVE,2024-11-22 18:30:00,2024-11-22 18:30:00
100000543,PTY100000543,苏州安拓材料贸易有限公司,ORGANIZATION,9144788906274127,CN,广东省,深圳市,电子,LARGE,HIGH,ACTIVE,2025-03-23 02:58:00,2025-03-23 02:58:00
100000544,PTY100000544,上海嘉禾供应链制造有限公司,ORGANIZATION,9144394674002663,CN,浙江省,杭州市,医疗,SMALL,MEDIUM,ACTIVE,2024-03-26 09:49:00,2024-03-26 09:49:00
100000545,PTY100000545,上海安拓材料有限公司,ORGANIZATION,9144316792923029,CN,广东省,深圳市,电子,MEDIUM,LOW,ACTIVE,2025-12-01 09:55:00,2025-12-01 09:55:00
100000546,PTY100000546,杭州华盛材料有限公司,ORGANIZATION,9144664716386108,CN,北京市,北京市,医疗,LARGE,LOW,ACTIVE,2025-10-01 13:28:00,2025-10-01 13:28:00
100000547,PTY100000547,杭州安拓科技制造有限公司,ORGANIZATION,9144204387638148,CN,上海市,上海市,材料,LARGE,MEDIUM,ACTIVE,2026-01-22 10:17:00,2026-01-22 10:17:00
100000548,PTY100000548,上海安拓电子制造有限公司,ORGANIZATION,9144770693258899,CN,浙江省,杭州市,制造,LARGE,HIGH,ACTIVE,2025-09-15 11:10:00,2025-09-15 11:10:00
100000549,PTY100000549,苏州恒越贸易制造有限公司,ORGANIZATION,9144550837047509,CN,北京市,北京市,贸易,MEDIUM,LOW,ACTIVE,2026-03-25 11:57:00,2026-03-25 11:57:00
100000550,PTY100000550,深圳恒越物流供应链有限公司,ORGANIZATION,9144404325935515,CN,上海市,上海市,电子,SMALL,LOW,ACTIVE,2024-07-06 07:32:00,2024-07-06 07:32:00
100000551,PTY100000551,北京安拓供应链制造有限公司,ORGANIZATION,9144506037170333,CN,上海市,上海市,材料,LARGE,HIGH,ACTIVE,2024-06-14 13:43:00,2024-06-14 13:43:00
100000552,PTY100000552,杭州融信电子供应链有限公司,ORGANIZATION,9144250417708169,CN,上海市,上海市,电子,LARGE,LOW,ACTIVE,2023-12-15 14:16:00,2023-12-15 14:16:00
100000553,PTY100000553,杭州启元医疗贸易有限公司,ORGANIZATION,9144978262218074,CN,广东省,深圳市,科技,SMALL,MEDIUM,ACTIVE,2025-01-17 11:09:00,2025-01-17 11:09:00
100000554,PTY100000554,北京启元贸易有限公司,ORGANIZATION,9144198146384825,CN,上海市,上海市,材料,MEDIUM,MEDIUM,ACTIVE,2024-01-03 07:06:00,2024-01-03 07:06:00
100000555,PTY100000555,深圳远辰贸易供应链有限公司,ORGANIZATION,9144118854680959,CN,北京市,北京市,科技,MEDIUM,LOW,ACTIVE,2026-03-24 04:07:00,2026-03-24 04:07:00
100000556,PTY100000556,杭州华盛贸易贸易有限公司,ORGANIZATION,9144954867939459,CN,浙江省,杭州市,制造,LARGE,LOW,ACTIVE,2026-03-04 06:22:00,2026-03-04 06:22:00
100000557,PTY100000557,杭州恒越科技科技有限公司,ORGANIZATION,9144330811167830,CN,北京市,北京市,物流,SMALL,MEDIUM,ACTIVE,2023-10-24 00:06:00,2023-10-24 00:06:00
100000558,PTY100000558,上海融信电子科技有限公司,ORGANIZATION,9144203015443892,CN,广东省,深圳市,贸易,KEY,MEDIUM,ACTIVE,2025-01-29 17:47:00,2025-01-29 17:47:00
