cust_account_id,party_id,account_number,account_name,payment_term_code,region_code,account_status
300000951,100000951,CUST300000951,上海安拓科技供应链有限公司,NET30,深圳,ACTIVE
300000952,100000952,CUST300000952,深圳恒越材料供应链有限公司,NET30,深圳,ACTIVE
300000953,100000953,CUST300000953,上海启元制造科技有限公司,NET30,北京,ACTIVE
300000954,100000954,CUST300000954,北京明川物流科技有限公司,NET30,苏州,ACTIVE
300000955,100000955,CUST300000955,杭州智联科技有限公司,NET30,苏州,ACTIVE
300000956,100000956,CUST300000956,深圳云启医疗贸易有限公司,NET90,杭州,ACTIVE
300000957,100000957,CUST300000957,苏州启元科技科技有限公司,NET60,上海,ACTIVE
300000958,100000958,CUST300000958,深圳启元物流有限公司,NET30,北京,ACTIVE
300000959,100000959,CUST300000959,深圳融信物流制造有限公司,NET60,北京,ACTIVE
300000960,100000960,CUST300000960,杭州华盛科技制造有限公司,NET30,上海,ACTIVE
300000961,100000961,CUST300000961,深圳明川供应链制造有限公司,NET90,深圳,ACTIVE
300000962,100000962,CUST300000962,杭州云启科技制造有限公司,NET30,上海,ACTIVE
300000963,100000963,CUST300000963,杭州安拓物流科技有限公司,NET60,北京,ACTIVE
300000964,100000964,CUST300000964,杭州明川材料制造有限公司,NET30,北京,ACTIVE
300000965,100000965,CUST300000965,杨凯,NET30,杭州,ACTIVE
300000966,100000966,CUST300000966,深圳融信材料供应链有限公司,NET30,北京,ACTIVE
300000967,100000967,CUST300000967,上海远辰科技制造有限公司,NET90,北京,ACTIVE
300000968,100000968,CUST300000968,杭州恒越材料贸易有限公司,NET90,北京,ACTIVE
300000969,100000969,CUST300000969,杭州云启医疗供应链有限公司,NET90,上海,ACTIVE
300000970,100000970,CUST300000970,苏州智联制造制造有限公司,NET30,上海,ACTIVE
300000971,100000971,CUST300000971,北京智联制造供应链有限公司,NET30,北京,ACTIVE
300000972,100000972,CUST300000972,杭州恒越供应链贸易有限公司,NET30,杭州,ACTIVE
300000973,100000973,CUST300000973,北京云启材料供应链有限公司,NET30,北京,ACTIVE
300000974,100000974,CUST300000974,杭州嘉禾物流有限公司,NET30,上海,ACTIVE
300000975,100000975,CUST300000975,北京智联科技供应链有限公司,NET30,杭州,ACTIVE
300000976,100000976,CUST300000976,上海嘉禾制造制造有限公司,NET30,深圳,ACTIVE
300000977,100000977,CUST300000977,北京华盛科技科技有限公司,NET60,苏州,ACTIVE
300000978,100000978,CUST300000978,杭州融信贸易制造有限公司,NET60,苏州,ACTIVE
300000979,100000979,CUST300000979,北京明川医疗科技有限公司,PREPAID,上海,ACTIVE
300000980,100000980,CUST300000980,深圳恒越医疗有限公司,NET30,上海,ACTIVE
300000981,100000981,CUST300000981,赵军斌,NET30,深圳,ACTIVE
300000982,100000982,CUST300000982,杭州远辰制造供应链有限公司,NET30,北京,ACTIVE
300000983,100000983,CUST300000983,苏州远辰材料供应链有限公司,NET90,苏州,ACTIVE
300000984,100000984,CUST300000984,北京安拓科技供应链有限公司,NET30,杭州,ACTIVE
300000985,100000985,CUST300000985,杭州安拓电子贸易有限公司,NET60,苏州,ACTIVE
300000986,100000986,CUST300000986,杭州明川供应链制造有限公司,PREPAID,上海,ACTIVE
300000987,100000987,CUST300000987,上海融信制造制造有限公司,NET60,上海,ACTIVE
300000988,100000988,CUST300000988,深圳恒越科技有限公司,NET90,苏州,ACTIVE
300000989,100000989,CUST300000989,李涛凯,NET90,深圳,ACTIVE
300000990,100000990,CUST300000990,上海恒越制造供应链有限公司,NET30,深圳,ACTIVE
300000991,100000991,CUST300000991,深圳安拓科技科技有限公司,NET30,北京,ACTIVE
300000992,100000992,CUST300000992,杭州启元制造制造有限公司,NET60,上海,ACTIVE
300000993,100000993,CUST300000993,苏州嘉禾物流制造有限公司,NET90,苏州,ACTIVE
300000994,100000994,CUST300000994,深圳恒越材料供应链有限公司,NET90,苏州,ACTIVE
300000995,100000995,CUST300000995,上海安拓制造科技有限公司,NET30,苏州,ACTIVE
300000996,100000996,CUST300000996,上海远辰供应链科技有限公司,NET30,上海,ACTIVE
300000997,100000997,CUST300000997,苏州华盛供应链有限公司,PREPAID,上海,ACTIVE
300000998,100000998,CUST300000998,深圳启元供应链有限公司,NET30,上海,ACTIVE
300000999,100000999,CUST300000999,北京启元制造科技有限公司,PREPAID,深圳,ACTIVE
300001000,100001000,CUST300001000,上海融信科技制造有限公司,NET30,杭州,ACTIVE
