party_id,party_name,party_type,tax_reference,industry_code,customer_size,risk_level,province,city,status
100000658,苏州云启材料供应链有限公司,ORGANIZATION,9144670376913774,电子,KEY,LOW,上海市,上海市,ACTIVE
100000659,杭州智联贸易供应链有限公司,ORGANIZATION,9144530681109044,供应链,SMALL,MEDIUM,江苏省,苏州市,ACTIVE
100000660,上海启元供应链有限公司,ORGANIZATION,9144284602836620,材料,SMALL,HIGH,浙江省,杭州市,ACTIVE
100000661,上海恒越贸易贸易有限公司,ORGANIZATION,9144124974942148,物流,KEY,LOW,上海市,上海市,ACTIVE
100000662,杭州融信供应链科技有限公司,ORGANIZATION,9144552530608738,物流,KEY,MEDIUM,浙江省,杭州市,ACTIVE
100000663,深圳智联物流供应链有限公司,ORGANIZATION,9144641156424006,物流,MEDIUM,LOW,北京市,北京市,ACTIVE
100000664,深圳明川电子有限公司,ORGANIZATION,9144100220580048,材料,MEDIUM,MEDIUM,广东省,深圳市,ACTIVE
100000665,苏州明川科技贸易有限公司,ORGANIZATION,9144641137880946,电子,LARGE,LOW,广东省,深圳市,ACTIVE
100000666,杭州融信电子供应链有限公司,ORGANIZATION,9144991088290822,材料,LARGE,LOW,江苏省,苏州市,ACTIVE
100000667,杭州嘉禾材料科技有限公司,ORGANIZATION,9144263750394478,电子,LARGE,MEDIUM,广东省,深圳市,ACTIVE
100000668,苏州嘉禾材料有限公司,ORGANIZATION,9144994154477344,材料,KEY,LOW,北京市,北京市,ACTIVE
100000669,上海远辰科技科技有限公司,ORGANIZATION,9144362595765001,材料,LARGE,HIGH,北京市,北京市,ACTIVE
100000670,深圳明川材料贸易有限公司,ORGANIZATION,9144773994521359,供应链,KEY,LOW,浙江省,杭州市,ACTIVE
100000671,徐伟娜,ORGANIZATION,9144389692414551,医疗,SMALL,LOW,北京市,北京市,ACTIVE
100000672,北京嘉禾物流有限公司,ORGANIZATION,9144803372961037,医疗,SMALL,LOW,广东省,深圳市,ACTIVE
100000673,北京融信贸易科技有限公司,ORGANIZATION,9144207463049147,制造,LARGE,LOW,浙江省,杭州市,ACTIVE
100000674,苏州启元电子有限公司,ORGANIZATION,9144938005546431,材料,LARGE,HIGH,广东省,深圳市,ACTIVE
100000675,深圳恒越制造供应链有限公司,ORGANIZATION,9144259610829349,贸易,MEDIUM,MEDIUM,上海市,上海市,ACTIVE
100000676,上海智联供应链科技有限公司,ORGANIZATION,9144958619293486,材料,KEY,LOW,北京市,北京市,ACTIVE
100000677,苏州恒越物流有限公司,ORGANIZATION,9144227844534061,制造,KEY,HIGH,北京市,北京市,ACTIVE
100000678,北京启元科技有限公司,ORGANIZATION,9144474867614992,物流,SMALL,LOW,江苏省,苏州市,ACTIVE
100000679,深圳远辰电子制造有限公司,ORGANIZATION,9144978673979445,电子,MEDIUM,LOW,江苏省,苏州市,ACTIVE
100000680,上海启元医疗有限公司,ORGANIZATION,9144250547423301,电子,SMALL,MEDIUM,广东省,深圳市,ACTIVE
100000681,苏州远辰供应链有限公司,ORGANIZATION,9144880519032210,制造,MEDIUM,LOW,浙江省,杭州市,ACTIVE
100000682,杭州安拓供应链有限公司,ORGANIZATION,9144542966651180,物流,LARGE,LOW,上海市,上海市,ACTIVE
100000683,杭州启元制造贸易有限公司,ORGANIZATION,9144150443876130,电子,KEY,LOW,上海市,上海市,ACTIVE
100000684,深圳智联电子制造有限公司,ORGANIZATION,9144669768300871,医疗,KEY,LOW,浙江省,杭州市,ACTIVE
100000685,苏州智联科技制造有限公司,ORGANIZATION,9144420079353924,供应链,KEY,LOW,北京市,北京市,ACTIVE
100000686,北京恒越医疗科技有限公司,ORGANIZATION,9144249915002578,科技,MEDIUM,LOW,江苏省,苏州市,ACTIVE
100000687,苏州融信医疗有限公司,ORGANIZATION,9144413097857408,医疗,MEDIUM,LOW,上海市,上海市,ACTIVE
100000688,上海云启制造有限公司,ORGANIZATION,9144438154023477,物流,LARGE,LOW,上海市,上海市,ACTIVE
100000689,深圳智联材料贸易有限公司,ORGANIZATION,9144685151357195,贸易,KEY,LOW,浙江省,杭州市,ACTIVE
100000690,杭州安拓物流贸易有限公司,ORGANIZATION,9144504665249306,电子,SMALL,HIGH,广东省,深圳市,ACTIVE
100000691,杭州华盛电子有限公司,ORGANIZATION,9144822271927326,科技,KEY,MEDIUM,上海市,上海市,ACTIVE
100000692,北京恒越贸易供应链有限公司,ORGANIZATION,9144289805533902,制造,MEDIUM,LOW,浙江省,杭州市,ACTIVE
100000693,杭州华盛制造有限公司,ORGANIZATION,9144275669129509,材料,KEY,LOW,浙江省,杭州市,ACTIVE
100000694,北京明川物流科技有限公司,ORGANIZATION,9144725607155202,供应链,KEY,LOW,浙江省,杭州市,ACTIVE
100000695,苏州智联材料有限公司,ORGANIZATION,9144223940626315,材料,KEY,MEDIUM,广东省,深圳市,ACTIVE
100000696,深圳融信电子科技有限公司,ORGANIZATION,9144296830234161,科技,KEY,LOW,广东省,深圳市,ACTIVE
100000697,深圳智联电子制造有限公司,ORGANIZATION,9144858769891128,科技,SMALL,LOW,江苏省,苏州市,ACTIVE
100000698,上海恒越科技贸易有限公司,ORGANIZATION,9144925878667751,医疗,LARGE,LOW,浙江省,杭州市,ACTIVE
100000699,深圳远辰制造制造有限公司,ORGANIZATION,9144147357388989,科技,SMALL,LOW,广东省,深圳市,ACTIVE
100000700,北京智联电子科技有限公司,ORGANIZATION,9144959724615789,物流,SMALL,LOW,江苏省,苏州市,ACTIVE
100000701,上海恒越科技贸易有限公司,ORGANIZATION,9144376560144987,电子,SMALL,MEDIUM,上海市,上海市,ACTIVE
100000702,北京嘉禾电子供应链有限公司,ORGANIZATION,9144895836614143,制造,LARGE,LOW,浙江省,杭州市,ACTIVE
100000703,深圳启元医疗有限公司,ORGANIZATION,9144928697368556,贸易,LARGE,LOW,广东省,深圳市,ACTIVE
100000704,苏州嘉禾科技有限公司,ORGANIZATION,9144656328638335,科技,MEDIUM,LOW,江苏省,苏州市,ACTIVE
100000705,杭州安拓科技制造有限公司,ORGANIZATION,9144679084107923,医疗,LARGE,LOW,广东省,深圳市,ACTIVE
100000706,北京明川科技贸易有限公司,ORGANIZATION,9144542960193503,贸易,MEDIUM,HIGH,浙江省,杭州市,ACTIVE
100000707,苏州智联电子供应链有限公司,ORGANIZATION,9144744371358809,电子,LARGE,HIGH,北京市,北京市,ACTIVE
100000708,北京启元医疗贸易有限公司,ORGANIZATION,9144163934384708,电子,LARGE,LOW,北京市,北京市,ACTIVE
100000709,上海安拓贸易有限公司,ORGANIZATION,9144656636199375,制造,SMALL,LOW,北京市,北京市,ACTIVE
100000710,上海智联科技制造有限公司,ORGANIZATION,9144150439052873,电子,SMALL,LOW,江苏省,苏州市,ACTIVE
100000711,北京华盛电子有限公司,ORGANIZATION,9144339519995156,医疗,LARGE,LOW,北京市,北京市,ACTIVE
100000712,上海远辰供应链贸易有限公司,ORGANIZATION,9144683229978818,材料,MEDIUM,MEDIUM,江苏省,苏州市,ACTIVE
100000713,赵军,ORGANIZATION,9144155071173919,贸易,SMALL,LOW,广东省,深圳市,ACTIVE
100000714,杭州智联物流贸易有限公司,ORGANIZATION,9144918622100999,材料,SMALL,LOW,北京市,北京市,ACTIVE
100000715,苏州华盛电子制造有限公司,ORGANIZATION,9144958302769926,供应链,LARGE,LOW,上海市,上海市,ACTIVE
100000716,北京明川材料供应链有限公司,ORGANIZATION,9144352219382959,供应链,LARGE,HIGH,广东省,深圳市,ACTIVE
100000717,苏州云启贸易供应链有限公司,ORGANIZATION,9144940054853005,贸易,MEDIUM,MEDIUM,广东省,深圳市,ACTIVE
100000718,杭州云启材料供应链有限公司,ORGANIZATION,9144314075377109,医疗,KEY,LOW,浙江省,杭州市,ACTIVE
100000719,杭州安拓供应链有限公司,ORGANIZATION,9144528479913105,供应链,SMALL,LOW,上海市,上海市,ACTIVE
100000720,苏州明川医疗贸易有限公司,ORGANIZATION,9144806278654018,物流,MEDIUM,LOW,江苏省,苏州市,ACTIVE
100000721,北京远辰科技供应链有限公司,ORGANIZATION,9144202214496460,材料,KEY,MEDIUM,北京市,北京市,ACTIVE
100000722,上海融信医疗有限公司,ORGANIZATION,9144319778838779,贸易,KEY,HIGH,浙江省,杭州市,ACTIVE
100000723,深圳华盛制造有限公司,ORGANIZATION,9144643174754526,贸易,KEY,LOW,浙江省,杭州市,ACTIVE
100000724,杭州华盛贸易有限公司,ORGANIZATION,9144357925242054,材料,MEDIUM,LOW,北京市,北京市,ACTIVE
100000725,杭州远辰电子有限公司,ORGANIZATION,9144286486911894,贸易,KEY,MEDIUM,广东省,深圳市,ACTIVE
100000726,深圳融信制造贸易有限公司,ORGANIZATION,9144641264314303,物流,KEY,LOW,江苏省,苏州市,ACTIVE
100000727,上海远辰科技制造有限公司,ORGANIZATION,9144792451413105,贸易,LARGE,MEDIUM,北京市,北京市,ACTIVE
100000728,苏州智联制造有限公司,ORGANIZATION,9144710054727286,医疗,MEDIUM,LOW,浙江省,杭州市,ACTIVE
100000729,深圳恒越科技贸易有限公司,ORGANIZATION,9144655127835712,医疗,MEDIUM,LOW,浙江省,杭州市,ACTIVE
100000730,北京融信材料有限公司,ORGANIZATION,9144527124100196,材料,MEDIUM,LOW,北京市,北京市,ACTIVE
100000731,深圳安拓材料贸易有限公司,ORGANIZATION,9144888114584900,制造,MEDIUM,LOW,北京市,北京市,ACTIVE
100000732,杨洋婷,ORGANIZATION,9144141099373057,科技,SMALL,MEDIUM,江苏省,苏州市,ACTIVE
100000733,北京安拓物流科技有限公司,ORGANIZATION,9144914036761350,医疗,KEY,LOW,上海市,上海市,ACTIVE
100000734,苏州远辰贸易供应链有限公司,ORGANIZATION,9144343501442901,贸易,LARGE,LOW,江苏省,苏州市,ACTIVE
100000735,北京融信贸易有限公司,ORGANIZATION,9144788511687368,电子,SMALL,LOW,北京市,北京市,ACTIVE
100000736,苏州云启电子制造有限公司,ORGANIZATION,9144320451076985,电子,MEDIUM,LOW,江苏省,苏州市,ACTIVE
100000737,北京安拓贸易有限公司,ORGANIZATION,9144950190437496,电子,SMALL,LOW,上海市,上海市,ACTIVE
100000738,上海云启制造供应链有限公司,ORGANIZATION,9144485546268803,物流,MEDIUM,LOW,江苏省,苏州市,ACTIVE
100000739,北京融信材料制造有限公司,ORGANIZATION,9144838275547699,医疗,LARGE,LOW,浙江省,杭州市,ACTIVE
100000740,杭州启元电子有限公司,ORGANIZATION,9144981138066341,医疗,LARGE,MEDIUM,北京市,北京市,ACTIVE
100000741,苏州明川供应链有限公司,ORGANIZATION,9144848106633642,电子,LARGE,LOW,北京市,北京市,ACTIVE
100000742,杭州智联材料供应链有限公司,ORGANIZATION,9144666274100278,制造,LARGE,MEDIUM,江苏省,苏州市,ACTIVE
100000743,杭州明川制造科技有限公司,ORGANIZATION,9144671616557395,供应链,KEY,LOW,广东省,深圳市,ACTIVE
100000744,深圳安拓制造科技有限公司,ORGANIZATION,9144629421850924,制造,KEY,MEDIUM,北京市,北京市,ACTIVE
100000745,上海嘉禾电子供应链有限公司,ORGANIZATION,9144602783139290,供应链,MEDIUM,LOW,浙江省,杭州市,ACTIVE
100000746,杭州远辰供应链供应链有限公司,ORGANIZATION,9144433462796383,供应链,MEDIUM,MEDIUM,广东省,深圳市,ACTIVE
100000747,上海启元医疗供应链有限公司,ORGANIZATION,9144727149236126,贸易,LARGE,LOW,北京市,北京市,ACTIVE
100000748,杭州华盛制造供应链有限公司,ORGANIZATION,9144892411591599,电子,MEDIUM,LOW,广东省,深圳市,ACTIVE
100000749,深圳远辰贸易供应链有限公司,ORGANIZATION,9144639251225898,材料,KEY,MEDIUM,广东省,深圳市,ACTIVE
100000750,深圳嘉禾科技制造有限公司,ORGANIZATION,9144602981390246,电子,LARGE,HIGH,浙江省,杭州市,ACTIVE
100000751,上海远辰贸易有限公司,ORGANIZATION,9144731381291438,物流,KEY,LOW,浙江省,杭州市,ACTIVE
100000752,杭州明川供应链科技有限公司,ORGANIZATION,9144948710608746,电子,SMALL,LOW,北京市,北京市,ACTIVE
100000753,苏州融信材料科技有限公司,ORGANIZATION,9144471000493116,供应链,SMALL,LOW,上海市,上海市,ACTIVE
100000754,苏州云启物流贸易有限公司,ORGANIZATION,9144117733092824,供应链,LARGE,LOW,江苏省,苏州市,ACTIVE
100000755,杭州华盛贸易科技有限公司,ORGANIZATION,9144401257076470,供应链,KEY,MEDIUM,上海市,上海市,ACTIVE
100000756,苏州明川制造有限公司,ORGANIZATION,9144710876663667,材料,LARGE,LOW,北京市,北京市,ACTIVE
100000757,杭州远辰医疗贸易有限公司,ORGANIZATION,9144107052512341,供应链,LARGE,LOW,广东省,深圳市,ACTIVE
100000758,北京恒越物流制造有限公司,ORGANIZATION,9144625065254734,电子,MEDIUM,LOW,江苏省,苏州市,ACTIVE
100000759,上海明川科技科技有限公司,ORGANIZATION,9144202835302333,材料,MEDIUM,LOW,北京市,北京市,ACTIVE
100000760,上海云启电子制造有限公司,ORGANIZATION,9144156893297184,材料,MEDIUM,MEDIUM,北京市,北京市,ACTIVE
100000761,杭州明川供应链有限公司,ORGANIZATION,9144874923375879,物流,LARGE,LOW,北京市,北京市,ACTIVE
100000762,杭州安拓医疗供应链有限公司,ORGANIZATION,9144253891654806,材料,SMALL,MEDIUM,北京市,北京市,ACTIVE
100000763,张静琳,ORGANIZATION,9144360213018576,电子,LARGE,LOW,北京市,北京市,ACTIVE
100000764,上海云启医疗贸易有限公司,ORGANIZATION,9144750529695671,材料,SMALL,MEDIUM,北京市,北京市,ACTIVE
100000765,北京启元科技供应链有限公司,ORGANIZATION,9144328419311573,医疗,SMALL,LOW,江苏省,苏州市,ACTIVE
100000766,胡磊,ORGANIZATION,9144824412196495,科技,LARGE,MEDIUM,上海市,上海市,ACTIVE
100000767,杭州明川电子供应链有限公司,ORGANIZATION,9144431829326732,制造,MEDIUM,HIGH,上海市,上海市,ACTIVE
100000768,深圳融信制造有限公司,ORGANIZATION,9144301187403369,供应链,KEY,MEDIUM,江苏省,苏州市,ACTIVE
100000769,上海启元制造贸易有限公司,ORGANIZATION,9144627627851945,科技,LARGE,LOW,上海市,上海市,ACTIVE
100000770,苏州智联科技供应链有限公司,ORGANIZATION,9144347210533446,贸易,KEY,MEDIUM,浙江省,杭州市,ACTIVE
100000771,苏州华盛物流供应链有限公司,ORGANIZATION,9144169370977729,材料,SMALL,LOW,江苏省,苏州市,ACTIVE
100000772,北京启元制造有限公司,ORGANIZATION,9144775288912127,科技,KEY,LOW,上海市,上海市,ACTIVE
100000773,张娜涛,ORGANIZATION,9144279593470684,供应链,KEY,HIGH,广东省,深圳市,ACTIVE
100000774,苏州融信电子供应链有限公司,ORGANIZATION,9144388384052481,电子,SMALL,LOW,广东省,深圳市,ACTIVE
100000775,深圳安拓材料有限公司,ORGANIZATION,9144697180116487,科技,KEY,MEDIUM,浙江省,杭州市,ACTIVE
100000776,苏州华盛制造供应链有限公司,ORGANIZATION,9144374513427725,物流,KEY,LOW,江苏省,苏州市,ACTIVE
100000777,深圳明川电子贸易有限公司,ORGANIZATION,9144865562443594,物流,SMALL,LOW,上海市,上海市,ACTIVE
100000778,杭州智联贸易科技有限公司,ORGANIZATION,9144106380208859,科技,SMALL,LOW,浙江省,杭州市,ACTIVE
100000779,苏州智联物流制造有限公司,ORGANIZATION,9144580130863214,医疗,MEDIUM,MEDIUM,上海市,上海市,ACTIVE
100000780,上海安拓医疗制造有限公司,ORGANIZATION,9144545813009541,物流,MEDIUM,HIGH,浙江省,杭州市,ACTIVE
100000781,苏州嘉禾科技有限公司,ORGANIZATION,9144941655874382,材料,KEY,LOW,北京市,北京市,ACTIVE
100000782,张杰静,ORGANIZATION,9144620156393285,物流,KEY,LOW,上海市,上海市,ACTIVE
100000783,深圳启元材料科技有限公司,ORGANIZATION,9144223396329682,制造,SMALL,HIGH,北京市,北京市,ACTIVE
100000784,上海云启材料贸易有限公司,ORGANIZATION,9144834969431905,供应链,LARGE,LOW,浙江省,杭州市,ACTIVE
100000785,苏州远辰供应链有限公司,ORGANIZATION,9144906322037502,材料,SMALL,LOW,浙江省,杭州市,ACTIVE
100000786,深圳嘉禾物流科技有限公司,ORGANIZATION,9144528569180578,供应链,SMALL,MEDIUM,北京市,北京市,ACTIVE
100000787,上海远辰医疗贸易有限公司,ORGANIZATION,9144914473413875,电子,SMALL,MEDIUM,江苏省,苏州市,ACTIVE
100000788,杭州启元医疗制造有限公司,ORGANIZATION,9144687635059953,贸易,SMALL,HIGH,江苏省,苏州市,ACTIVE
100000789,上海明川制造贸易有限公司,ORGANIZATION,9144725442152399,物流,MEDIUM,LOW,上海市,上海市,ACTIVE
100000790,北京远辰医疗供应链有限公司,ORGANIZATION,9144327223348851,供应链,KEY,LOW,广东省,深圳市,ACTIVE
100000791,北京远辰供应链科技有限公司,ORGANIZATION,9144113387297013,制造,MEDIUM,LOW,上海市,上海市,ACTIVE
100000792,王峰,ORGANIZATION,9144998007273115,医疗,MEDIUM,LOW,上海市,上海市,ACTIVE
100000793,深圳华盛科技供应链有限公司,ORGANIZATION,9144748464650651,贸易,SMALL,LOW,上海市,上海市,ACTIVE
100000794,上海智联材料有限公司,ORGANIZATION,9144177704666583,科技,KEY,LOW,广东省,深圳市,ACTIVE
100000795,深圳智联医疗贸易有限公司,ORGANIZATION,9144703097978069,供应链,LARGE,LOW,上海市,上海市,ACTIVE
100000796,深圳融信供应链贸易有限公司,ORGANIZATION,9144961077785647,电子,LARGE,LOW,上海市,上海市,ACTIVE
100000797,赵敏娜,ORGANIZATION,9144107966221934,贸易,MEDIUM,LOW,江苏省,苏州市,ACTIVE
100000798,深圳远辰材料制造有限公司,ORGANIZATION,9144405563959744,电子,KEY,LOW,浙江省,杭州市,ACTIVE
100000799,北京云启医疗制造有限公司,ORGANIZATION,9144150830973720,贸易,KEY,LOW,浙江省,杭州市,ACTIVE
100000800,上海云启科技有限公司,ORGANIZATION,9144405526846970,材料,MEDIUM,LOW,浙江省,杭州市,ACTIVE
100000801,上海远辰制造制造有限公司,ORGANIZATION,9144975877972918,贸易,SMALL,MEDIUM,浙江省,杭州市,ACTIVE
100000802,北京明川电子制造有限公司,ORGANIZATION,9144726295633668,制造,MEDIUM,LOW,广东省,深圳市,ACTIVE
100000803,深圳融信医疗贸易有限公司,ORGANIZATION,9144712432692867,供应链,KEY,MEDIUM,江苏省,苏州市,ACTIVE
100000804,上海远辰材料科技有限公司,ORGANIZATION,9144466179535446,科技,MEDIUM,MEDIUM,上海市,上海市,ACTIVE
100000805,苏州安拓医疗贸易有限公司,ORGANIZATION,9144579085004766,科技,KEY,MEDIUM,浙江省,杭州市,ACTIVE
100000806,苏州远辰贸易科技有限公司,ORGANIZATION,9144995266674543,材料,LARGE,LOW,江苏省,苏州市,ACTIVE
100000807,上海远辰科技贸易有限公司,ORGANIZATION,9144133202759523,电子,MEDIUM,LOW,江苏省,苏州市,ACTIVE
100000808,苏州安拓物流有限公司,ORGANIZATION,9144444601580716,医疗,SMALL,LOW,浙江省,杭州市,ACTIVE
100000809,深圳云启制造供应链有限公司,ORGANIZATION,9144481730284281,医疗,KEY,MEDIUM,广东省,深圳市,ACTIVE
100000810,杭州远辰材料贸易有限公司,ORGANIZATION,9144172281007885,科技,SMALL,LOW,江苏省,苏州市,ACTIVE
100000811,苏州恒越制造有限公司,ORGANIZATION,9144472175843609,制造,LARGE,MEDIUM,北京市,北京市,ACTIVE
100000812,朱颖,ORGANIZATION,9144527549972619,材料,KEY,LOW,广东省,深圳市,ACTIVE
100000813,上海启元医疗贸易有限公司,ORGANIZATION,9144275434430295,贸易,LARGE,LOW,江苏省,苏州市,ACTIVE
100000814,北京远辰医疗有限公司,ORGANIZATION,9144266554959286,供应链,MEDIUM,LOW,江苏省,苏州市,ACTIVE
100000815,深圳恒越供应链有限公司,ORGANIZATION,9144194990280970,物流,KEY,LOW,上海市,上海市,ACTIVE
100000816,上海融信材料制造有限公司,ORGANIZATION,9144534511048486,科技,MEDIUM,MEDIUM,浙江省,杭州市,ACTIVE
100000817,苏州融信制造有限公司,ORGANIZATION,9144345509361438,科技,MEDIUM,LOW,北京市,北京市,ACTIVE
100000818,上海明川材料有限公司,ORGANIZATION,9144689318630265,贸易,LARGE,LOW,上海市,上海市,ACTIVE
100000819,深圳智联科技有限公司,ORGANIZATION,9144339908627265,电子,KEY,MEDIUM,江苏省,苏州市,ACTIVE
100000820,苏州云启电子贸易有限公司,ORGANIZATION,9144689675583034,制造,MEDIUM,LOW,北京市,北京市,ACTIVE
100000821,上海明川电子供应链有限公司,ORGANIZATION,9144910148096559,科技,MEDIUM,HIGH,江苏省,苏州市,ACTIVE
100000822,杭州明川供应链制造有限公司,ORGANIZATION,9144316448625902,科技,SMALL,MEDIUM,广东省,深圳市,ACTIVE
100000823,上海嘉禾制造有限公司,ORGANIZATION,9144615714021373,医疗,KEY,LOW,浙江省,杭州市,ACTIVE
100000824,上海启元电子贸易有限公司,ORGANIZATION,9144649815909520,科技,LARGE,LOW,浙江省,杭州市,ACTIVE
100000825,北京远辰电子贸易有限公司,ORGANIZATION,9144962270807291,医疗,LARGE,LOW,北京市,北京市,ACTIVE
100000826,上海智联贸易有限公司,ORGANIZATION,9144577319857426,电子,SMALL,LOW,上海市,上海市,ACTIVE
100000827,上海恒越医疗科技有限公司,ORGANIZATION,9144210027180507,物流,MEDIUM,LOW,上海市,上海市,ACTIVE
100000828,杭州融信贸易科技有限公司,ORGANIZATION,9144359981365879,供应链,MEDIUM,MEDIUM,江苏省,苏州市,ACTIVE
100000829,上海安拓物流有限公司,ORGANIZATION,9144394957478259,材料,LARGE,LOW,江苏省,苏州市,ACTIVE
100000830,苏州嘉禾物流制造有限公司,ORGANIZATION,9144988896203186,电子,KEY,LOW,江苏省,苏州市,ACTIVE
100000831,上海启元电子制造有限公司,ORGANIZATION,9144432417905461,材料,MEDIUM,LOW,北京市,北京市,ACTIVE
100000832,苏州远辰物流有限公司,ORGANIZATION,9144999432535268,电子,LARGE,HIGH,江苏省,苏州市,ACTIVE
100000833,深圳云启电子供应链有限公司,ORGANIZATION,9144591984134902,电子,LARGE,HIGH,江苏省,苏州市,ACTIVE
100000834,苏州启元材料有限公司,ORGANIZATION,9144682790559040,物流,LARGE,LOW,浙江省,杭州市,ACTIVE
100000835,北京嘉禾供应链供应链有限公司,ORGANIZATION,9144271005373146,材料,SMALL,LOW,江苏省,苏州市,ACTIVE
100000836,杭州远辰电子制造有限公司,ORGANIZATION,9144862673080657,电子,MEDIUM,LOW,北京市,北京市,ACTIVE
100000837,苏州恒越制造贸易有限公司,ORGANIZATION,9144961074970773,供应链,LARGE,MEDIUM,浙江省,杭州市,ACTIVE
100000838,北京嘉禾供应链贸易有限公司,ORGANIZATION,9144959947197572,贸易,MEDIUM,LOW,浙江省,杭州市,ACTIVE
100000839,上海安拓科技贸易有限公司,ORGANIZATION,9144322709259124,物流,SMALL,LOW,上海市,上海市,ACTIVE
100000840,上海融信制造有限公司,ORGANIZATION,9144387159491726,物流,KEY,HIGH,北京市,北京市,ACTIVE
100000841,杭州融信科技有限公司,ORGANIZATION,9144886641655589,制造,MEDIUM,MEDIUM,江苏省,苏州市,ACTIVE
100000842,深圳智联供应链供应链有限公司,ORGANIZATION,9144640276747199,医疗,SMALL,MEDIUM,浙江省,杭州市,ACTIVE
100000843,苏州远辰科技有限公司,ORGANIZATION,9144350823068453,材料,LARGE,LOW,北京市,北京市,ACTIVE
100000844,深圳恒越电子供应链有限公司,ORGANIZATION,9144398192128480,科技,SMALL,HIGH,江苏省,苏州市,ACTIVE
100000845,深圳安拓科技科技有限公司,ORGANIZATION,9144648261289722,电子,MEDIUM,LOW,浙江省,杭州市,ACTIVE
100000846,上海智联材料贸易有限公司,ORGANIZATION,9144568859991871,材料,KEY,LOW,北京市,北京市,ACTIVE
100000847,上海融信材料贸易有限公司,ORGANIZATION,9144868437694998,医疗,MEDIUM,LOW,浙江省,杭州市,ACTIVE
100000848,杭州嘉禾电子科技有限公司,ORGANIZATION,9144515785279377,医疗,LARGE,LOW,广东省,深圳市,ACTIVE
100000849,苏州启元物流供应链有限公司,ORGANIZATION,9144521771398939,贸易,KEY,LOW,上海市,上海市,ACTIVE
100000850,北京嘉禾科技贸易有限公司,ORGANIZATION,9144721202550774,贸易,MEDIUM,MEDIUM,江苏省,苏州市,ACTIVE
100000851,苏州明川制造贸易有限公司,ORGANIZATION,9144775658543485,医疗,LARGE,LOW,北京市,北京市,ACTIVE
100000852,苏州嘉禾医疗制造有限公司,ORGANIZATION,9144768953961768,供应链,LARGE,MEDIUM,江苏省,苏州市,ACTIVE
100000853,上海远辰制造科技有限公司,ORGANIZATION,9144340239765610,医疗,SMALL,LOW,江苏省,苏州市,ACTIVE
100000854,北京云启材料制造有限公司,ORGANIZATION,9144616842097051,制造,MEDIUM,LOW,上海市,上海市,ACTIVE
100000855,上海嘉禾科技有限公司,ORGANIZATION,9144467054222746,物流,LARGE,LOW,江苏省,苏州市,ACTIVE
100000856,上海智联电子贸易有限公司,ORGANIZATION,9144535197251046,物流,MEDIUM,LOW,广东省,深圳市,ACTIVE
100000857,北京远辰制造有限公司,ORGANIZATION,9144218781715542,科技,LARGE,MEDIUM,浙江省,杭州市,ACTIVE
100000858,徐敏,ORGANIZATION,9144583129255604,医疗,SMALL,LOW,上海市,上海市,ACTIVE
100000859,杭州远辰医疗供应链有限公司,ORGANIZATION,9144246892356226,制造,MEDIUM,LOW,浙江省,杭州市,ACTIVE
100000860,杭州嘉禾医疗供应链有限公司,ORGANIZATION,9144997359606086,科技,KEY,LOW,广东省,深圳市,ACTIVE
100000861,苏州嘉禾科技有限公司,ORGANIZATION,9144397283827137,制造,SMALL,HIGH,浙江省,杭州市,ACTIVE
100000862,杭州远辰制造制造有限公司,ORGANIZATION,9144700793330408,材料,SMALL,LOW,江苏省,苏州市,ACTIVE
100000863,杭州启元科技供应链有限公司,ORGANIZATION,9144470004294093,电子,MEDIUM,LOW,上海市,上海市,ACTIVE
100000864,苏州启元制造科技有限公司,ORGANIZATION,9144229051510605,材料,SMALL,LOW,浙江省,杭州市,ACTIVE
100000865,深圳安拓医疗有限公司,ORGANIZATION,9144861290766407,贸易,MEDIUM,MEDIUM,浙江省,杭州市,ACTIVE
100000866,杭州嘉禾材料科技有限公司,ORGANIZATION,9144455104147395,医疗,KEY,LOW,江苏省,苏州市,ACTIVE
100000867,苏州启元材料有限公司,ORGANIZATION,9144109303801598,贸易,KEY,LOW,上海市,上海市,ACTIVE
100000868,杭州智联物流科技有限公司,ORGANIZATION,9144649417722213,材料,LARGE,LOW,上海市,上海市,ACTIVE
100000869,杭州华盛制造有限公司,ORGANIZATION,9144945803344287,物流,MEDIUM,LOW,上海市,上海市,ACTIVE
100000870,杭州智联制造贸易有限公司,ORGANIZATION,9144665318638093,科技,LARGE,MEDIUM,浙江省,杭州市,ACTIVE
100000871,杭州远辰电子有限公司,ORGANIZATION,9144828045755230,电子,LARGE,LOW,浙江省,杭州市,ACTIVE
100000872,上海明川贸易制造有限公司,ORGANIZATION,9144972061241814,物流,MEDIUM,LOW,广东省,深圳市,ACTIVE
100000873,北京智联医疗供应链有限公司,ORGANIZATION,9144221033435127,制造,KEY,MEDIUM,广东省,深圳市,ACTIVE
100000874,苏州融信供应链有限公司,ORGANIZATION,9144549942283222,医疗,SMALL,LOW,北京市,北京市,ACTIVE
100000875,深圳远辰科技有限公司,ORGANIZATION,9144100413868075,贸易,SMALL,LOW,浙江省,杭州市,ACTIVE
100000876,上海远辰物流贸易有限公司,ORGANIZATION,9144277949924887,材料,KEY,LOW,上海市,上海市,ACTIVE
100000877,杭州嘉禾材料供应链有限公司,ORGANIZATION,9144928118336288,物流,MEDIUM,HIGH,广东省,深圳市,ACTIVE
